scenario,year,value,metric,stratum,cohort,stat
S_novax,2088,26.113307179672546,asr_cancer_incidence,all,whole,median
S_novax,2089,26.75195604055873,asr_cancer_incidence,all,whole,median
S_novax,2090,26.10923040475536,asr_cancer_incidence,all,whole,median
S_novax,2091,25.816896195312232,asr_cancer_incidence,all,whole,median
S_novax,2092,25.865727799471955,asr_cancer_incidence,all,whole,median
S_novax,2093,25.564595796502424,asr_cancer_incidence,all,whole,median
S_novax,2094,25.803750532204795,asr_cancer_incidence,all,whole,median
S_novax,2095,25.93140097548808,asr_cancer_incidence,all,whole,median
S_novax,2096,25.953395852672344,asr_cancer_incidence,all,whole,median
S_novax,2097,26.04197141261701,asr_cancer_incidence,all,whole,median
S_novax,2098,25.21263954053678,asr_cancer_incidence,all,whole,median
S_novax,2099,25.656582510692417,asr_cancer_incidence,all,whole,median
S_novax,2100,25.776917199963158,asr_cancer_incidence,all,whole,median
S_sq,2020,19.19282803544018,asr_cancer_incidence,all,whole,median
S_sq,2021,19.059534478131713,asr_cancer_incidence,all,whole,median
S_sq,2022,19.06973288538334,asr_cancer_incidence,all,whole,median
S_sq,2023,19.059392001594503,asr_cancer_incidence,all,whole,median
S_sq,2024,19.60301703969794,asr_cancer_incidence,all,whole,median
S_sq,2025,19.65997878495768,asr_cancer_incidence,all,whole,median
S_sq,2026,19.773516385629094,asr_cancer_incidence,all,whole,median
S_sq,2027,20.260661077066217,asr_cancer_incidence,all,whole,median
S_sq,2028,19.948491396734845,asr_cancer_incidence,all,whole,median
S_sq,2029,19.65880029361128,asr_cancer_incidence,all,whole,median
S_sq,2030,19.73833615538571,asr_cancer_incidence,all,whole,median
S_sq,2031,19.579038810993907,asr_cancer_incidence,all,whole,median
S_sq,2032,19.512817712836565,asr_cancer_incidence,all,whole,median
S_sq,2033,20.0187634238382,asr_cancer_incidence,all,whole,median
S_sq,2034,19.787553977073614,asr_cancer_incidence,all,whole,median
S_sq,2035,19.61094044430616,asr_cancer_incidence,all,whole,median
S_sq,2036,19.62249450289979,asr_cancer_incidence,all,whole,median
S_sq,2037,20.053141673045026,asr_cancer_incidence,all,whole,median
S_sq,2038,19.749735753331585,asr_cancer_incidence,all,whole,median
S_sq,2039,19.565277785592553,asr_cancer_incidence,all,whole,median
S_sq,2040,19.471792266328247,asr_cancer_incidence,all,whole,median
S_sq,2041,18.93265343667198,asr_cancer_incidence,all,whole,median
S_sq,2042,19.289046493824586,asr_cancer_incidence,all,whole,median
S_sq,2043,18.93926163467021,asr_cancer_incidence,all,whole,median
S_sq,2044,18.905585147635243,asr_cancer_incidence,all,whole,median
S_sq,2045,18.85750643384133,asr_cancer_incidence,all,whole,median
S_sq,2046,18.212882052580134,asr_cancer_incidence,all,whole,median
S_sq,2047,18.258696007804453,asr_cancer_incidence,all,whole,median
S_sq,2048,18.027066816952342,asr_cancer_incidence,all,whole,median
S_sq,2049,17.586136899850914,asr_cancer_incidence,all,whole,median
S_sq,2050,17.252074382912795,asr_cancer_incidence,all,whole,median
S_sq,2051,16.91855469398412,asr_cancer_incidence,all,whole,median
S_sq,2052,16.75246953380514,asr_cancer_incidence,all,whole,median
S_sq,2053,16.434996311878194,asr_cancer_incidence,all,whole,median
S_sq,2054,15.765704765092437,asr_cancer_incidence,all,whole,median
S_sq,2055,15.510353943639746,asr_cancer_incidence,all,whole,median
S_sq,2056,14.649567671472287,asr_cancer_incidence,all,whole,median
S_sq,2057,14.834183945932416,asr_cancer_incidence,all,whole,median
S_sq,2058,14.201619825754442,asr_cancer_incidence,all,whole,median
S_sq,2059,13.77762878450196,asr_cancer_incidence,all,whole,median
S_sq,2060,13.328359442889004,asr_cancer_incidence,all,whole,median
S_sq,2061,13.09432626185113,asr_cancer_incidence,all,whole,median
S_sq,2062,13.087776435422146,asr_cancer_incidence,all,whole,median
S_sq,2063,12.31391410096542,asr_cancer_incidence,all,whole,median
S_sq,2064,12.244878307104234,asr_cancer_incidence,all,whole,median
S_sq,2065,11.77195179202868,asr_cancer_incidence,all,whole,median
S_sq,2066,11.566337564112604,asr_cancer_incidence,all,whole,median
S_sq,2067,11.282314060884076,asr_cancer_incidence,all,whole,median
S_sq,2068,10.950388745362776,asr_cancer_incidence,all,whole,median
S_sq,2069,10.838235312773763,asr_cancer_incidence,all,whole,median
S_sq,2070,10.451523075425197,asr_cancer_incidence,all,whole,median
S_sq,2071,10.06127167064523,asr_cancer_incidence,all,whole,median
S_sq,2072,10.09217167980482,asr_cancer_incidence,all,whole,median
S_sq,2073,9.450808471903368,asr_cancer_incidence,all,whole,median
S_sq,2074,9.568407017366477,asr_cancer_incidence,all,whole,median
S_sq,2075,9.172855994707424,asr_cancer_incidence,all,whole,median
S_sq,2076,8.953166463009545,asr_cancer_incidence,all,whole,median
S_sq,2077,8.830808751949313,asr_cancer_incidence,all,whole,median
S_sq,2078,8.744992956904188,asr_cancer_incidence,all,whole,median
S_sq,2079,8.52287448502579,asr_cancer_incidence,all,whole,median
S_sq,2080,8.180609701546652,asr_cancer_incidence,all,whole,median
S_sq,2081,8.47694353752399,asr_cancer_incidence,all,whole,median
S_sq,2082,8.358494576624013,asr_cancer_incidence,all,whole,median
S_sq,2083,7.980559857183792,asr_cancer_incidence,all,whole,median
S_sq,2084,8.14295433357502,asr_cancer_incidence,all,whole,median
S_sq,2085,7.786620788167923,asr_cancer_incidence,all,whole,median
S_sq,2086,8.164783375784953,asr_cancer_incidence,all,whole,median
S_sq,2087,7.648359274349052,asr_cancer_incidence,all,whole,median
S_sq,2088,7.858469515709937,asr_cancer_incidence,all,whole,median
S_sq,2089,7.881672804317182,asr_cancer_incidence,all,whole,median
S_sq,2090,7.89593571503164,asr_cancer_incidence,all,whole,median
S_sq,2091,7.889909636601367,asr_cancer_incidence,all,whole,median
S_sq,2092,7.725654192418046,asr_cancer_incidence,all,whole,median
S_sq,2093,7.899766868370595,asr_cancer_incidence,all,whole,median
S_sq,2094,7.89592026705381,asr_cancer_incidence,all,whole,median
S_sq,2095,7.87818508950722,asr_cancer_incidence,all,whole,median
S_sq,2096,7.857880771555905,asr_cancer_incidence,all,whole,median
S_sq,2097,7.682816936150742,asr_cancer_incidence,all,whole,median
S_sq,2098,8.033246862421048,asr_cancer_incidence,all,whole,median
S_sq,2099,7.896688572966055,asr_cancer_incidence,all,whole,median
S_sq,2100,7.776527642223187,asr_cancer_incidence,all,whole,median
S_novax,2020,18.441817940959726,asr_cancer_incidence,all,whole,q25
S_novax,2021,17.818941496738717,asr_cancer_incidence,all,whole,q25
S_novax,2022,18.092533260583394,asr_cancer_incidence,all,whole,q25
S_novax,2023,18.21851287394384,asr_cancer_incidence,all,whole,q25
S_novax,2024,17.994693687568358,asr_cancer_incidence,all,whole,q25
S_novax,2025,18.251664567280066,asr_cancer_incidence,all,whole,q25
S_novax,2026,18.29839326523942,asr_cancer_incidence,all,whole,q25
S_novax,2027,18.616676948359814,asr_cancer_incidence,all,whole,q25
S_novax,2028,18.458967387787972,asr_cancer_incidence,all,whole,q25
S_novax,2029,18.538212353871423,asr_cancer_incidence,all,whole,q25
S_novax,2030,18.511124723294007,asr_cancer_incidence,all,whole,q25
S_novax,2031,18.261807256152743,asr_cancer_incidence,all,whole,q25
S_novax,2032,18.695287339873502,asr_cancer_incidence,all,whole,q25
S_novax,2033,18.425696020924317,asr_cancer_incidence,all,whole,q25
S_novax,2034,18.87907411609099,asr_cancer_incidence,all,whole,q25
S_novax,2035,18.39472262657637,asr_cancer_incidence,all,whole,q25
S_novax,2036,18.953632143875453,asr_cancer_incidence,all,whole,q25
S_novax,2037,18.852537224860892,asr_cancer_incidence,all,whole,q25
S_novax,2038,18.833463190356433,asr_cancer_incidence,all,whole,q25
S_novax,2039,19.15894929800767,asr_cancer_incidence,all,whole,q25
S_novax,2040,19.08487479523278,asr_cancer_incidence,all,whole,q25
S_novax,2041,19.072985209430747,asr_cancer_incidence,all,whole,q25
S_novax,2042,19.375700784822712,asr_cancer_incidence,all,whole,q25
S_novax,2043,20.12879032863586,asr_cancer_incidence,all,whole,q25
S_novax,2044,19.00245567783791,asr_cancer_incidence,all,whole,q25
S_novax,2045,20.23494945085225,asr_cancer_incidence,all,whole,q25
S_novax,2046,19.70839399167695,asr_cancer_incidence,all,whole,q25
S_novax,2047,20.186745985215577,asr_cancer_incidence,all,whole,q25
S_novax,2048,20.282695854565297,asr_cancer_incidence,all,whole,q25
S_novax,2049,20.18508712080011,asr_cancer_incidence,all,whole,q25
S_novax,2050,20.0049471534807,asr_cancer_incidence,all,whole,q25
S_novax,2051,20.020099094829853,asr_cancer_incidence,all,whole,q25
S_novax,2052,20.696234586659454,asr_cancer_incidence,all,whole,q25
S_novax,2053,20.414283593198807,asr_cancer_incidence,all,whole,q25
S_novax,2054,20.493878750382294,asr_cancer_incidence,all,whole,q25
S_novax,2055,20.97224171733621,asr_cancer_incidence,all,whole,q25
S_novax,2056,20.89229201026663,asr_cancer_incidence,all,whole,q25
S_novax,2057,21.024923838283755,asr_cancer_incidence,all,whole,q25
S_novax,2058,21.380587051211016,asr_cancer_incidence,all,whole,q25
S_novax,2059,21.156482134719127,asr_cancer_incidence,all,whole,q25
S_novax,2060,21.3343465189182,asr_cancer_incidence,all,whole,q25
S_novax,2061,21.814545492717183,asr_cancer_incidence,all,whole,q25
S_novax,2062,21.694357279055378,asr_cancer_incidence,all,whole,q25
S_novax,2063,22.210129542439436,asr_cancer_incidence,all,whole,q25
S_novax,2064,22.242399430709177,asr_cancer_incidence,all,whole,q25
S_novax,2065,22.717375848345995,asr_cancer_incidence,all,whole,q25
S_novax,2066,23.335613849637937,asr_cancer_incidence,all,whole,q25
S_novax,2067,23.285112426881344,asr_cancer_incidence,all,whole,q25
S_novax,2068,23.85578703336204,asr_cancer_incidence,all,whole,q25
S_novax,2069,23.94197339044091,asr_cancer_incidence,all,whole,q25
S_novax,2070,24.207583525077887,asr_cancer_incidence,all,whole,q25
S_novax,2071,23.86048987523428,asr_cancer_incidence,all,whole,q25
S_novax,2072,24.126067510761633,asr_cancer_incidence,all,whole,q25
S_novax,2073,23.889883360675597,asr_cancer_incidence,all,whole,q25
S_novax,2074,24.174957043405854,asr_cancer_incidence,all,whole,q25
S_novax,2075,24.66603696231457,asr_cancer_incidence,all,whole,q25
S_novax,2076,25.137399087993934,asr_cancer_incidence,all,whole,q25
S_novax,2077,24.64024898436525,asr_cancer_incidence,all,whole,q25
S_novax,2078,24.329430623515908,asr_cancer_incidence,all,whole,q25
S_novax,2079,25.043638165696827,asr_cancer_incidence,all,whole,q25
S_novax,2080,24.9587928137893,asr_cancer_incidence,all,whole,q25
S_novax,2081,25.302052632434833,asr_cancer_incidence,all,whole,q25
S_novax,2082,24.662136456727318,asr_cancer_incidence,all,whole,q25
S_novax,2083,24.777100891744904,asr_cancer_incidence,all,whole,q25
S_novax,2084,25.030786567307725,asr_cancer_incidence,all,whole,q25
S_novax,2085,25.022908405661266,asr_cancer_incidence,all,whole,q25
S_novax,2086,24.901424524242216,asr_cancer_incidence,all,whole,q25
S_novax,2087,24.46170148485386,asr_cancer_incidence,all,whole,q25
S_novax,2088,24.574039105966992,asr_cancer_incidence,all,whole,q25
S_novax,2089,25.499322935306385,asr_cancer_incidence,all,whole,q25
S_novax,2090,24.616573327106085,asr_cancer_incidence,all,whole,q25
S_novax,2091,25.110968254509793,asr_cancer_incidence,all,whole,q25
S_novax,2092,24.1628657313522,asr_cancer_incidence,all,whole,q25
S_novax,2093,24.262721738575163,asr_cancer_incidence,all,whole,q25
S_novax,2094,24.29221791950429,asr_cancer_incidence,all,whole,q25
S_novax,2095,24.384997450355065,asr_cancer_incidence,all,whole,q25
S_novax,2096,24.123523660989967,asr_cancer_incidence,all,whole,q25
S_novax,2097,23.818272494384004,asr_cancer_incidence,all,whole,q25
S_novax,2098,23.902689372131395,asr_cancer_incidence,all,whole,q25
S_novax,2099,24.562083115908983,asr_cancer_incidence,all,whole,q25
S_novax,2100,23.717700558027275,asr_cancer_incidence,all,whole,q25
S_sq,2020,18.441817940959726,asr_cancer_incidence,all,whole,q25
S_sq,2021,17.818941496738717,asr_cancer_incidence,all,whole,q25
S_sq,2022,18.092533260583394,asr_cancer_incidence,all,whole,q25
S_sq,2023,18.21851287394384,asr_cancer_incidence,all,whole,q25
S_sq,2024,17.99776991552184,asr_cancer_incidence,all,whole,q25
S_sq,2025,18.187941501114345,asr_cancer_incidence,all,whole,q25
S_sq,2026,18.14261008435686,asr_cancer_incidence,all,whole,q25
S_sq,2027,18.64156504484596,asr_cancer_incidence,all,whole,q25
S_sq,2028,18.32035908155224,asr_cancer_incidence,all,whole,q25
S_sq,2029,18.69626736445879,asr_cancer_incidence,all,whole,q25
S_sq,2030,18.367704557504258,asr_cancer_incidence,all,whole,q25
S_sq,2031,18.150768787063555,asr_cancer_incidence,all,whole,q25
S_sq,2032,18.769145252490368,asr_cancer_incidence,all,whole,q25
S_sq,2033,18.261716904655493,asr_cancer_incidence,all,whole,q25
S_sq,2034,18.69125812018168,asr_cancer_incidence,all,whole,q25
S_sq,2035,18.213900380186566,asr_cancer_incidence,all,whole,q25
S_sq,2036,18.55999784283416,asr_cancer_incidence,all,whole,q25
S_sq,2037,18.846507679930074,asr_cancer_incidence,all,whole,q25
S_sq,2038,18.35539602409612,asr_cancer_incidence,all,whole,q25
S_sq,2039,18.446073915731724,asr_cancer_incidence,all,whole,q25
S_sq,2040,18.233381068278806,asr_cancer_incidence,all,whole,q25
S_sq,2041,18.036246951611496,asr_cancer_incidence,all,whole,q25
S_sq,2042,18.17205231164926,asr_cancer_incidence,all,whole,q25
S_sq,2043,18.25642462060208,asr_cancer_incidence,all,whole,q25
S_sq,2044,17.739774897643372,asr_cancer_incidence,all,whole,q25
S_sq,2045,17.91230591117944,asr_cancer_incidence,all,whole,q25
S_sq,2046,17.313645749226684,asr_cancer_incidence,all,whole,q25
S_sq,2047,16.824536168136962,asr_cancer_incidence,all,whole,q25
S_sq,2048,17.01292303001564,asr_cancer_incidence,all,whole,q25
S_sq,2049,16.861835906142154,asr_cancer_incidence,all,whole,q25
S_sq,2050,16.234450168139873,asr_cancer_incidence,all,whole,q25
S_sq,2051,15.692868238566563,asr_cancer_incidence,all,whole,q25
S_sq,2052,15.380974102166137,asr_cancer_incidence,all,whole,q25
S_sq,2053,15.057281471792123,asr_cancer_incidence,all,whole,q25
S_sq,2054,14.812503107323987,asr_cancer_incidence,all,whole,q25
S_sq,2055,14.591029934073264,asr_cancer_incidence,all,whole,q25
S_sq,2056,13.755985281108527,asr_cancer_incidence,all,whole,q25
S_sq,2057,13.660098657246943,asr_cancer_incidence,all,whole,q25
S_sq,2058,13.381258730806021,asr_cancer_incidence,all,whole,q25
S_sq,2059,12.92688329214679,asr_cancer_incidence,all,whole,q25
S_sq,2060,12.501011509954058,asr_cancer_incidence,all,whole,q25
S_sq,2061,12.209832003715112,asr_cancer_incidence,all,whole,q25
S_sq,2062,11.912370914668195,asr_cancer_incidence,all,whole,q25
S_sq,2063,11.31126270588412,asr_cancer_incidence,all,whole,q25
S_sq,2064,11.430637730473016,asr_cancer_incidence,all,whole,q25
S_sq,2065,10.97318375856527,asr_cancer_incidence,all,whole,q25
S_sq,2066,10.498287761554623,asr_cancer_incidence,all,whole,q25
S_sq,2067,10.240912684674104,asr_cancer_incidence,all,whole,q25
S_sq,2068,10.071270033460465,asr_cancer_incidence,all,whole,q25
S_sq,2069,9.855469953143196,asr_cancer_incidence,all,whole,q25
S_sq,2070,9.308463642020342,asr_cancer_incidence,all,whole,q25
S_sq,2071,9.131230037652678,asr_cancer_incidence,all,whole,q25
S_sq,2072,8.83750636988405,asr_cancer_incidence,all,whole,q25
S_sq,2073,8.664241800199,asr_cancer_incidence,all,whole,q25
S_sq,2074,8.344142787223902,asr_cancer_incidence,all,whole,q25
S_sq,2075,8.107533006108035,asr_cancer_incidence,all,whole,q25
S_sq,2076,7.927235816950765,asr_cancer_incidence,all,whole,q25
S_sq,2077,7.622321082840761,asr_cancer_incidence,all,whole,q25
S_sq,2078,7.439422431112364,asr_cancer_incidence,all,whole,q25
S_sq,2079,7.730007558667245,asr_cancer_incidence,all,whole,q25
S_sq,2080,7.248325341455681,asr_cancer_incidence,all,whole,q25
S_sq,2081,7.230947184103728,asr_cancer_incidence,all,whole,q25
S_sq,2082,7.179036636287257,asr_cancer_incidence,all,whole,q25
S_sq,2083,6.8668187860293255,asr_cancer_incidence,all,whole,q25
S_sq,2084,6.974239826333523,asr_cancer_incidence,all,whole,q25
S_sq,2085,6.565356190160873,asr_cancer_incidence,all,whole,q25
S_sq,2086,6.406898084432498,asr_cancer_incidence,all,whole,q25
S_sq,2087,6.1395413282705045,asr_cancer_incidence,all,whole,q25
S_sq,2088,6.357766829527709,asr_cancer_incidence,all,whole,q25
S_sq,2089,6.37734476849163,asr_cancer_incidence,all,whole,q25
S_sq,2090,6.151163284347969,asr_cancer_incidence,all,whole,q25
S_sq,2091,6.075154342748276,asr_cancer_incidence,all,whole,q25
S_sq,2092,5.987096054143333,asr_cancer_incidence,all,whole,q25
S_sq,2093,6.338380015195773,asr_cancer_incidence,all,whole,q25
S_sq,2094,6.174388041083381,asr_cancer_incidence,all,whole,q25
S_sq,2095,6.2708099420446475,asr_cancer_incidence,all,whole,q25
S_sq,2096,5.942476955280251,asr_cancer_incidence,all,whole,q25
S_sq,2097,6.103316115422201,asr_cancer_incidence,all,whole,q25
S_sq,2098,6.305366014936959,asr_cancer_incidence,all,whole,q25
S_sq,2099,6.145540601317549,asr_cancer_incidence,all,whole,q25
S_sq,2100,6.103284967309003,asr_cancer_incidence,all,whole,q25
S_novax,2020,20.60806026053937,asr_cancer_incidence,all,whole,q75
S_novax,2021,20.762247782119797,asr_cancer_incidence,all,whole,q75
S_novax,2022,20.582315395171936,asr_cancer_incidence,all,whole,q75
S_novax,2023,20.799955318033533,asr_cancer_incidence,all,whole,q75
S_novax,2024,21.136619015306763,asr_cancer_incidence,all,whole,q75
S_novax,2025,21.112475050617704,asr_cancer_incidence,all,whole,q75
S_novax,2026,20.793934497271575,asr_cancer_incidence,all,whole,q75
S_novax,2027,22.015161560200017,asr_cancer_incidence,all,whole,q75
S_novax,2028,21.546517137187656,asr_cancer_incidence,all,whole,q75
S_novax,2029,21.635960325371304,asr_cancer_incidence,all,whole,q75
S_novax,2030,21.4933164165557,asr_cancer_incidence,all,whole,q75
S_novax,2031,21.026652969649835,asr_cancer_incidence,all,whole,q75
S_novax,2032,21.52019512113789,asr_cancer_incidence,all,whole,q75
S_novax,2033,21.189169017904582,asr_cancer_incidence,all,whole,q75
S_novax,2034,21.832967684594426,asr_cancer_incidence,all,whole,q75
S_novax,2035,20.957645187550117,asr_cancer_incidence,all,whole,q75
S_novax,2036,21.583316835928535,asr_cancer_incidence,all,whole,q75
S_novax,2037,22.006996547909594,asr_cancer_incidence,all,whole,q75
S_novax,2038,21.711875437117975,asr_cancer_incidence,all,whole,q75
S_novax,2039,21.451193347939498,asr_cancer_incidence,all,whole,q75
S_novax,2040,21.96385700920234,asr_cancer_incidence,all,whole,q75
S_novax,2041,21.78441982985151,asr_cancer_incidence,all,whole,q75
S_novax,2042,21.76020525964105,asr_cancer_incidence,all,whole,q75
S_novax,2043,22.2899055723585,asr_cancer_incidence,all,whole,q75
S_novax,2044,22.13199130043018,asr_cancer_incidence,all,whole,q75
S_novax,2045,22.75590048667131,asr_cancer_incidence,all,whole,q75
S_novax,2046,22.365252844009845,asr_cancer_incidence,all,whole,q75
S_novax,2047,22.92101819058883,asr_cancer_incidence,all,whole,q75
S_novax,2048,22.85423698662516,asr_cancer_incidence,all,whole,q75
S_novax,2049,23.100897760109277,asr_cancer_incidence,all,whole,q75
S_novax,2050,23.060372793912222,asr_cancer_incidence,all,whole,q75
S_novax,2051,23.41817483659803,asr_cancer_incidence,all,whole,q75
S_novax,2052,22.975745143816916,asr_cancer_incidence,all,whole,q75
S_novax,2053,23.360681294066254,asr_cancer_incidence,all,whole,q75
S_novax,2054,24.242084251479334,asr_cancer_incidence,all,whole,q75
S_novax,2055,23.96298178059614,asr_cancer_incidence,all,whole,q75
S_novax,2056,24.934923569529623,asr_cancer_incidence,all,whole,q75
S_novax,2057,23.800151858882334,asr_cancer_incidence,all,whole,q75
S_novax,2058,24.599157159399304,asr_cancer_incidence,all,whole,q75
S_novax,2059,24.361094601449146,asr_cancer_incidence,all,whole,q75
S_novax,2060,24.878859602798638,asr_cancer_incidence,all,whole,q75
S_novax,2061,25.28340392791968,asr_cancer_incidence,all,whole,q75
S_novax,2062,25.31389408924796,asr_cancer_incidence,all,whole,q75
S_novax,2063,25.254366318961054,asr_cancer_incidence,all,whole,q75
S_novax,2064,25.81083632015732,asr_cancer_incidence,all,whole,q75
S_novax,2065,25.721525011112366,asr_cancer_incidence,all,whole,q75
S_novax,2066,26.25248548442409,asr_cancer_incidence,all,whole,q75
S_novax,2067,26.23348163318149,asr_cancer_incidence,all,whole,q75
S_novax,2068,26.647631177356537,asr_cancer_incidence,all,whole,q75
S_novax,2069,26.517967815074122,asr_cancer_incidence,all,whole,q75
S_novax,2070,26.658083544276455,asr_cancer_incidence,all,whole,q75
S_novax,2071,26.865856562916594,asr_cancer_incidence,all,whole,q75
S_novax,2072,26.74304606818593,asr_cancer_incidence,all,whole,q75
S_novax,2073,27.48269769098626,asr_cancer_incidence,all,whole,q75
S_novax,2074,27.222529932951964,asr_cancer_incidence,all,whole,q75
S_novax,2075,27.26800035702169,asr_cancer_incidence,all,whole,q75
S_novax,2076,27.429078319899222,asr_cancer_incidence,all,whole,q75
S_novax,2077,27.504984989007355,asr_cancer_incidence,all,whole,q75
S_novax,2078,27.0602033505533,asr_cancer_incidence,all,whole,q75
S_novax,2079,27.559215185966863,asr_cancer_incidence,all,whole,q75
S_novax,2080,27.61190309618027,asr_cancer_incidence,all,whole,q75
S_novax,2081,28.09833750225952,asr_cancer_incidence,all,whole,q75
S_novax,2082,28.271311776449057,asr_cancer_incidence,all,whole,q75
S_novax,2083,28.60368643341807,asr_cancer_incidence,all,whole,q75
S_novax,2084,28.05056410826818,asr_cancer_incidence,all,whole,q75
S_novax,2085,28.24609610530791,asr_cancer_incidence,all,whole,q75
S_novax,2086,28.373663402950157,asr_cancer_incidence,all,whole,q75
S_novax,2087,28.322946989289242,asr_cancer_incidence,all,whole,q75
S_novax,2088,28.78924521215784,asr_cancer_incidence,all,whole,q75
S_novax,2089,28.138713392776772,asr_cancer_incidence,all,whole,q75
S_novax,2090,28.879126440985267,asr_cancer_incidence,all,whole,q75
S_novax,2091,27.943660993793277,asr_cancer_incidence,all,whole,q75
S_novax,2092,28.404503205826433,asr_cancer_incidence,all,whole,q75
S_novax,2093,28.080839838022694,asr_cancer_incidence,all,whole,q75
S_novax,2094,28.786431095908952,asr_cancer_incidence,all,whole,q75
S_novax,2095,28.544041259301594,asr_cancer_incidence,all,whole,q75
S_novax,2096,28.977142926006103,asr_cancer_incidence,all,whole,q75
S_novax,2097,28.131972487485452,asr_cancer_incidence,all,whole,q75
S_novax,2098,28.713430168238155,asr_cancer_incidence,all,whole,q75
